sA,sB,bA,bB,pA,pB,c
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Beti_e1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Bm3r1_b1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Phif_p3,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Qacr_q2,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Srpr_s2,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Srpr_s3,false
KT2440,KT2440,pSeva221,pSeva231,Beti_e1,Srpr_s4,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Amer_f1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Amtr_a1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Beti_e1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Bm3r1_b1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Bm3r1_b2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Bm3r1_b3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Hiyiir_h1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Lcara_i1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Litr_l1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Lmra_n1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Phif_p1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Phif_p2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Phif_p3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Beti_e1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva251,Beti_e1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Phif_p3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Qacr_q2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Srpr_s2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Srpr_s3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b1,Srpr_s4,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Amer_f1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Amtr_a1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Beti_e1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Bm3r1_b1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Bm3r1_b2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Bm3r1_b3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Hiyiir_h1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Lcara_i1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Litr_l1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Lmra_n1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Phif_p1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Phif_p2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Phif_p3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Psra_r1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Qacr_q1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Qacr_q2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Srpr_s1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Srpr_s2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Srpr_s3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b1,Srpr_s4,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Amer_f1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Amtr_a1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Beti_e1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Hiyiir_h1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Lcara_i1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Litr_l1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Lmra_n1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Phif_p1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Phif_p2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Phif_p3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Psra_r1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Qacr_q1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Qacr_q2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Srpr_s1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Srpr_s2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Srpr_s3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b1,Srpr_s4,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Amer_f1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Amtr_a1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Beti_e1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Bm3r1_b3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Hiyiir_h1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Lcara_i1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Litr_l1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Lmra_n1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Phif_p1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Phif_p2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Phif_p3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Phif_p3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Qacr_q2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Srpr_s2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Srpr_s3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b1,Srpr_s4,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Amer_f1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Amtr_a1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Beti_e1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Bm3r1_b3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Hiyiir_h1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Lcara_i1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Litr_l1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Lmra_n1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Phif_p1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Phif_p2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Phif_p3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b1,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Phif_p3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Qacr_q2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Srpr_s2,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Srpr_s3,false
KT2440,KT2440,pSeva221,pSeva221,Bm3r1_b2,Srpr_s4,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Amer_f1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Amtr_a1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Beti_e1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Bm3r1_b1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Bm3r1_b2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Bm3r1_b3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Hiyiir_h1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Lcara_i1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Litr_l1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Lmra_n1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Phif_p1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Phif_p2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Phif_p3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Psra_r1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Qacr_q1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Qacr_q2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Srpr_s1,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Srpr_s2,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Srpr_s3,false
KT2440,DH5alpha,pSeva221,pAN,Bm3r1_b2,Srpr_s4,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Amer_f1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Amtr_a1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Beti_e1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Hiyiir_h1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Lcara_i1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Litr_l1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Lmra_n1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Phif_p1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Phif_p2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Phif_p3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Psra_r1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Qacr_q1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Qacr_q2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Srpr_s1,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Srpr_s2,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Srpr_s3,false
KT2440,DH5alpha,pSeva221,pSeva221,Bm3r1_b2,Srpr_s4,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Amer_f1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Amtr_a1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Beti_e1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Bm3r1_b3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Hiyiir_h1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Lcara_i1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Litr_l1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Lmra_n1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Phif_p1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Phif_p2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Phif_p3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva221,Bm3r1_b2,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Phif_p1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Phif_p2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Phif_p3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Psra_r1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Qacr_q1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Qacr_q2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Srpr_s1,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Srpr_s2,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Srpr_s3,false
KT2440,KT2440,pSeva221,pSeva231,Bm3r1_b2,Srpr_s4,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Amer_f1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Amtr_a1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Beti_e1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Bm3r1_b3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Hiyiir_h1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Lcara_i1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Litr_l1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Lmra_n1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Phif_p1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Phif_p2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Phif_p3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Psra_r1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Qacr_q1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Qacr_q2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Srpr_s1,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Srpr_s2,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Srpr_s3,false
KT2440,CC118Lpir,pSeva221,pSeva231,Bm3r1_b2,Srpr_s4,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Amer_f1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Amtr_a1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Beti_e1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Bm3r1_b2,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Bm3r1_b3,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Hiyiir_h1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Lcara_i1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Litr_l1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Lmra_n1,false
KT2440,KT2440,pSeva221,pSeva251,Bm3r1_b2,Phif_p1,false
